1.9726562, 2.839248
2.0697234710377397, 2.863289105154478
2.1667906920754794, 2.887329791500973
2.263857913113219, 2.911370477847468
2.3609251341509587, 2.935411164193963
2.4579923551886984, 2.959451850540458
2.555059576226438, 2.983492536886953
2.6521267972641778, 3.007533223233448
2.7491940183019175, 3.031573909579943
2.846261239339657, 3.055614595926438
2.943328460377397, 3.079655282272933
3.0403956814151365, 3.103695968619428
3.137462902452876, 3.12773665496592
3.234530123490616, 3.15177734131241
3.3315973445283555, 3.17581802765891
3.4286645655660952, 3.19985871400540
3.525731786603835, 3.22389940035190
3.6227990076415746, 3.24794008669839
3.7198662286793143, 3.27198077304489
3.816933449717054, 3.29602145939138
3.9140006707547936, 3.32006214573788
4.011067891792534, 3.34410283208437
4.108135112830274, 3.36814351843087
4.205202333868014, 3.39218420477736
4.302269554905754, 3.41622489112386
4.399336775943494, 3.44026557747035
4.496403996981234, 3.464306263816854
4.5934712180189745, 3.488346950163349
4.690538439056715, 3.512387636509844
4.787605660094455, 3.536428322856339
4.884672881132195, 3.560469009202834
4.981740102169935, 3.584509695549329
5.078807323207675, 3.608550381895824
5.175874544245415, 3.632591068242319
5.272941765283155, 3.656631754588814
5.3700089863208955, 3.680672440935309
5.467076207358636, 3.704713127281804
5.564143428396376, 3.728753813628299
5.661210649434116, 3.752794499974794
5.758277870471856, 3.776835186321289
5.855345091509596, 3.800875872667784
5.952412312547336, 3.824916559014279
6.049479533585076, 3.848957245360774
6.1465467546228165, 3.8729979317072
6.243613975660557, 3.89703861805376
6.340681196698297, 3.9210793044002
6.437748417736037, 3.94511999074675
6.534815638773777, 3.9691606770932
6.631882859811517, 3.99320136343974
6.7773438, 4.029227
6.767966988720226, 4.12878714475888
6.758590227440452, 4.22834655590570
6.749213466160678, 4.32790596705252
6.739836704880904, 4.42746537819935
6.73045994360113, 4.52702478934617
6.721083182321356, 4.62658420049299
6.711706421041582, 4.72614361163981
6.7023296597618085, 4.82570302278664
6.692952898482035, 4.92526243393346
6.683576137202261, 5.02482184508028
6.674199375922487, 5.124381256227108
6.664822614642713, 5.22394066737393
6.655445853362939, 5.32350007852075
6.646069092083165, 5.42305948966757
6.636692330803391, 5.52261890081439
6.627315569523617, 5.62217831196122
6.617938808243843, 5.72173772310804
6.608562046964069, 5.82129713425486
6.599185285684295, 5.92085654540168
6.589808524404521, 6.02041595654851
6.580431763124747, 6.11997536769533
6.571055001844973, 6.21953477884215
6.561678240565199, 6.31909418998897
6.5523014792854255, 6.418653601135801
6.542924718005652, 6.51821301228262
6.533547956725878, 6.61777242342944
6.524171195446104, 6.71733183457626
6.51479443416633, 6.81689124572309
6.505417672886556, 6.91645065686991
6.496040911606782, 7.01601006801673
6.484375, 7.13987
6.384718294642002, 7.131595981279688
6.285061589284004, 7.12331702740923
6.185404883926005, 7.11503807353877
6.085748178568007, 7.10675911966831
5.986091473210009, 7.09848016579785
5.886434767852011, 7.09020121192739
5.786778062494013, 7.08192225805694
5.687121357136014, 7.07364330418648
5.587464651778016, 7.06536435031602
5.487807946420018, 7.05708539644556
5.38815124106202, 7.04880644257510
5.288494535704022, 7.04052748870465
5.188837830346023, 7.03224853483419
5.089181124988025, 7.02396958096373
4.989524419630027, 7.01569062709327
4.889867714272029, 7.00741167322281
4.790211008914031, 6.99913271935236
4.690554303556032, 6.99085376548190
4.590897598198034, 6.98257481161144
4.491240892840036, 6.97429585774098
4.391584187482038, 6.96601690387052
4.29192748212404, 6.95773795000007
4.192270776766041, 6.94945899612961
4.092614071408043, 6.94118004225915
3.992957366050045, 6.932901088388697
3.893300660692047, 6.924622134518239
3.7936439553340486, 6.916343180647781
3.6939872499760504, 6.90806422677732
3.5943305446180522, 6.89978527290686
3.494673839260054, 6.89150631903640
3.395017133902056, 6.8832273651659
3.2953604285440576, 6.87494841129549
3.1957037231860594, 6.86666945742503
3.0960470178280612, 6.85839050355457
2.996390312470063, 6.85011154968411
2.896733607112065, 6.8418325958136
